,id,user,text,datetime,time,replies,retweets,likes,bookmarks,views,query,candidate,date,hour,date_only,sentiment
456,1908303209707319318,Magrinho Sousa,O foda que chega lá nunca tá assim igual na foto,2025-04-04 23:38:34+00:00,5 de abr,0,0,0,0,163,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:38:34,2025-04-04,negative
457,1908303110310601146,THORCISIO,"Realidade: falam que os EUA vai entrar em crise desde 45

Desde 90 falam que a China vai superar os EUA 

E esse dia nunca chega!  mas agora vai comunada",2025-04-04 23:38:10+00:00,5 de abr,23,0,14,0,7768,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:38:10,2025-04-04,negative
458,1908302951891832997,Gigi,"Bom que ele chega na Coreia traumatizado e fala pro resto que a gente existe, e um show na vida e outro na morte, é injusto com os fãs latinos, principalmente o Brasil que só recebe migalhas de tudo",2025-04-04 23:37:32+00:00,5 de abr,0,3,53,1,1274,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:32,2025-04-04,negative
459,1908302944296198203,LM,"Deixe-se de brincadeiras seja lá quem for. Sabe muito bem que o único partido em que é a favor da castração química e/ou prisão perpétua para este e outros tipos de crimes têm vindo do Chega, sendo por via disso  ostracizado por todos os outros partidos!",2025-04-04 23:37:31+00:00,5 de abr,0,0,2,0,39,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:31,2025-04-04,negative
460,1908302942278496295,jurídico addison rae,queria dar um papo na minha família nmrl me irrita demais qnd chega visita sem avisar,2025-04-04 23:37:30+00:00,5 de abr,0,0,0,0,106,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:30,2025-04-04,negative
461,1908302941628363164,Grok,"Olá! Historicamente, o governo de Mobutu Sese Seko no Zaire (1965-1997) é tido como um dos mais corruptos, com bilhões desviados, levando à ruína econômica. O de Lula (2003-2010) teve escândalos graves como Mensalão e Petrobras, mas não chega ao mesmo nível de kleptocracia. As",2025-04-04 23:37:30+00:00,5 de abr,0,0,0,0,18,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:30,2025-04-04,negative
462,1908302922938462265,bê,CHEGA,2025-04-04 23:37:26+00:00,5 de abr,0,0,0,0,29,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:26,2025-04-04,negative
463,1908302897202307576,V,qnd chega um Pix inesperado fico louca,2025-04-04 23:37:19+00:00,5 de abr,0,0,0,0,54,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:19,2025-04-04,negative
464,1908302890671784043,titi⁷ do yoongi៹ echo,"não suporto mais ter dor de dente, chega! essa merda de siso não serve pra nada além de incomodar vsf",2025-04-04 23:37:18+00:00,5 de abr,0,0,0,0,77,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:18,2025-04-04,negative
465,1908302882652512731,,CHEGA.,2025-04-04 23:37:16+00:00,5 de abr,0,0,0,0,53,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:16,2025-04-04,negative
466,1908302875391857140,caio,kkkkkkkkkkkkkk chega,2025-04-04 23:37:14+00:00,5 de abr,0,0,0,0,4,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:14,2025-04-04,neutral
467,1908302865673711928,Fernando Mourão,"Pensa num bobo, agora eleva a 10 potência, e ainda assim não chega ao Moro!",2025-04-04 23:37:12+00:00,5 de abr,0,0,0,0,0,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:12,2025-04-04,negative
468,1908302852734214374,Axel notícias,"Congratulations  
@realDonaldTrump
 

A perda acumulada desde quarta-feira (2) chega a US$ 1,8 trilhão no grupo que inclui Alphabet (Google), Amazon, Apple, Meta (Instagram, Facebook e WhatsApp), Microsoft, Nvidia e Tesla, ",2025-04-04 23:37:09+00:00,5 de abr,0,0,0,0,96,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:37:09,2025-04-04,neutral
469,1908302804495777852,jes,A mais linda de todas chega por último ,2025-04-04 23:36:57+00:00,5 de abr,0,0,0,0,10,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:36:57,2025-04-04,positive
470,1908302764272165034,Mary,O dedo chega treme kkkkk,2025-04-04 23:36:48+00:00,5 de abr,0,0,0,0,58,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:36:48,2025-04-04,negative
471,1908302668935622786,lolo ྀིྀིྀིྀིྀི | VIU O SKZ,ai chega sabe,2025-04-04 23:36:25+00:00,5 de abr,0,0,0,0,43,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:36:25,2025-04-04,negative
472,1908302650472317426,dem.,pra mim chega,2025-04-04 23:36:21+00:00,5 de abr,0,0,2,0,32,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:36:21,2025-04-04,neutral
473,1908302647494349186,lids ☆1999,"eu todo mês ""só dessa vez"" ""dessa vez chega ja comprei td q precisava""",2025-04-04 23:36:20+00:00,5 de abr,0,0,0,0,6,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:36:20,2025-04-04,neutral
474,1908302545048473974,DENO REALITY,Fala tanto aqui nas redes aí chega no mesa e abre as pernas ,2025-04-04 23:35:55+00:00,5 de abr,0,0,0,0,96,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:55,2025-04-04,negative
475,1908302533828989132,lauris,"po fiz um molho de calabresa gostosão pra comer com macarrão e mainha me chega com pizza coxinha e cachorro quente, comi a pizza mas em protesto por ela não ter me falado nada antes",2025-04-04 23:35:53+00:00,5 de abr,0,0,0,0,20,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:53,2025-04-04,negative
476,1908302529584091413,Fenri,Que seja pra coitada aqui que ta sofrendo tentando ganhar 800 ponto ai chega alguem e bota 2k e passa ,2025-04-04 23:35:52+00:00,5 de abr,0,0,0,0,30,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:52,2025-04-04,negative
477,1908302505680818427,Central do Futebol,Cristiano Ronaldo chega aos seus 931 gols na carreira e rumo aos 1000 gols.,2025-04-04 23:35:46+00:00,5 de abr,0,0,0,0,87,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:46,2025-04-04,positive
478,1908302503483236758,"Azazel, O Lorde da Retifica","Passei o dia inteiro ansioso pra ver a neném, chega agr, o trem tá apagado parecendo o Marçal depois de tomar a cadeirada",2025-04-04 23:35:46+00:00,5 de abr,0,0,0,0,23,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:46,2025-04-04,negative
479,1908302470641520857,jovito ꩜,tudo bem amor um dia voce chega aqui,2025-04-04 23:35:38+00:00,5 de abr,0,0,0,0,18,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:38,2025-04-04,neutral
480,1908302469739720870,Ribamaster,Acho que não chega a mil nao,2025-04-04 23:35:37+00:00,5 de abr,0,0,0,0,15,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:37,2025-04-04,negative
481,1908302468909318604,Paulo de Barros,"A admiração que Samus tem junto aos soldados da federação galáctica, me lembra quando o Doom Guy aparece e os patrulheiros ficam num misto de respeito e medo.

Samus levanta o moral da equipe! E quando ela chega no planeta Tanamaar, no sistema Desolan, é um alívio e esperança.",2025-04-04 23:35:37+00:00,5 de abr,3,0,22,0,454,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:37,2025-04-04,positive
482,1908302468380803233,Biel,so chega de falar de ice,2025-04-04 23:35:37+00:00,5 de abr,0,0,0,0,23,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:37,2025-04-04,negative
483,1908302460457722158,nic lamar,Quando chega perto de 100 eu já fico assim,2025-04-04 23:35:35+00:00,5 de abr,0,0,0,0,26,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:35,2025-04-04,neutral
484,1908302452073378241,Husani Ahmadu,"Outro detalhe;""CR7"" depende de um bom time...Maradona era independente,fazia o jogo acontecer,mesmo com esse detalhe,fãns do robô dizem q um dependente foi MELHOR q um independente...olhem onde chega o nível da cegueira do fanatismo.rsrsrs",2025-04-04 23:35:33+00:00,5 de abr,2,0,2,0,878,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:33,2025-04-04,positive
485,1908302410029625372,someone,"Decretei a volta das camisolas já, chega de dormir de calça",2025-04-04 23:35:23+00:00,5 de abr,0,0,0,0,12,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:23,2025-04-04,negative
486,1908302400705757212,Thiiago (C.L).,"Nossa, chega a dar dor no estômago de raiva. Sujeito desse tem que ….",2025-04-04 23:35:21+00:00,5 de abr,0,0,0,0,17,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:21,2025-04-04,negative
487,1908302374273175702,Duda,"Meu Deus, chega!!!!",2025-04-04 23:35:15+00:00,5 de abr,0,0,2,0,55,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:15,2025-04-04,positive
488,1908302342153273483,emi | HOT,"fico mt puta cmg mesma, pq eu escrevi praticamente o capítulo inteiro e quando chega no final EU N CONSIFO FINALIZAR QUEODIO ",2025-04-04 23:35:07+00:00,5 de abr,0,0,2,0,21,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:07,2025-04-04,negative
489,1908302322553229423,Sant'Ana ☭⚢,"Vou me matar, chega",2025-04-04 23:35:02+00:00,5 de abr,0,0,0,0,10,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:02,2025-04-04,negative
490,1908302319713681884,mateus henriqui,"Imagina chega lá na entrevista e o sargento, tenente caio Mateus você tem sofrido por ex?",2025-04-04 23:35:02+00:00,5 de abr,0,0,0,0,18,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:35:02,2025-04-04,neutral
491,1908302300549890294,GARCiA,imagina uma sexta feira útil comum e chega a noite do nada tu pega um set do SOLOMUN vsf que inveja,2025-04-04 23:34:57+00:00,5 de abr,0,0,0,0,164,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:57,2025-04-04,negative
492,1908302299220381953,Leandro,"O melhor é que pessoalmente vira tudo umas menininhas, chega a falar fino",2025-04-04 23:34:57+00:00,5 de abr,0,0,0,0,16,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:57,2025-04-04,positive
493,1908302298679292140,,Meu amor não chega nunca !,2025-04-04 23:34:57+00:00,5 de abr,0,0,0,0,43,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:57,2025-04-04,neutral
494,1908302295181181130,,AI CHEGA,2025-04-04 23:34:56+00:00,5 de abr,0,0,0,0,59,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:56,2025-04-04,negative
495,1908302292287447386,,"Eu odeio motoqueiro. Sinto um prazer enorme em pedir entrega pelo iFood enquanto chove, pensando no mal-estar deles desesperados para conseguir dinheiro e pagar as necessidades deles e de suas famílias. Talvez seja até um prazer sexual. E quando o pedido chega, eu jogo no lixo.",2025-04-04 23:34:55+00:00,5 de abr,0,0,0,0,47,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:55,2025-04-04,negative
496,1908302261689680158,filipe,"Fazendo mutirão de comentários, até a Delma chega kkjk",2025-04-04 23:34:48+00:00,5 de abr,0,0,0,0,109,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:48,2025-04-04,neutral
497,1908302240130986053,Gagata_Santos,Vim embr já com intenção de fazer uma porção chega em casa gatinho comprou um açaí pra mim e tá dando gral na casa ele é dms,2025-04-04 23:34:43+00:00,5 de abr,0,0,0,0,43,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:43,2025-04-04,positive
498,1908302233705304295,Geminiana,"Kkkkkkkkk deus q me livre um homem desse, aqui meu bofe acorda cedo faz cafe da manhã p mim e eu faço jantinha gostosa p ele quando ele chega do trabalho, e viva os emocionados ",2025-04-04 23:34:41+00:00,5 de abr,0,0,0,0,43,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:41,2025-04-04,positive
499,1908302209106010469,Ocupa Palestra,"Ano passado tivemos jogos de Libertadores com uma quantidade absurda de cadeiras vazias por ingressos caros.
E o que Palmeiras faz? Aumenta ainda mais!

Atual gestão faz de tudo para afastar o torcedor do Palmeiras.

Palmeiras é de TODOS palmeirenses, 

Chega de ingresso abusivo!",2025-04-04 23:34:35+00:00,5 de abr,6,19,124,0,10355,CHEGA since:2025-03-29 until:2025-04-05 lang:pt,André Ventura,2025-04-04,23:34:35,2025-04-04,negative
500,1905005372919947654,LiBERTY TALKS,"O Bloco de Esquerda quer rejuvenescer… indo buscar os fundadores já reformados! Louçã, Fazenda e Rosas estão de volta, porque aparentemente já não há ninguém mais novo para liderar.
O cartaz pergunta, ""Porquê agora?"" Boa questão! Talvez seja nostalgia, talvez desespero. Mas uma",2025-03-26 21:14:08+00:00,26 de mar,0,0,0,0,24,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-26,21:14:08,2025-03-26,negative
501,1904179306030313485,Paulo Gorjão," FACT CHECKING
Candidata-se porque o Bloco de Esquerda está a definhar? Porque está em vias de desaparecer? Porque os herdeiros defraudaram as expectativas dos fundadores?",2025-03-24 14:31:39+00:00,24 de mar,0,0,0,0,57,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-24,14:31:39,2025-03-24,negative
502,1904156623330738185,João Pedro Freire,"O Bloco de Esquerda, do qual não faço parte como militante, tem sido a minha opção eleitoral.
Tenho dúvidas que a incorporação dos fundadores do BE nas listas de candidatos a deputados corresponda a uma mais valia politica.
(...)",2025-03-24 13:01:31+00:00,24 de mar,0,0,0,0,26,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-24,13:01:31,2025-03-24,positive
503,1903889740392517964,Diário de Notícias,"Mariana Mortágua justifica regresso de fundadores do Bloco com ""momento complexo"" que deve mobilizar esquerda",2025-03-23 19:21:01+00:00,23 de mar,2,0,4,0,942,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-23,19:21:01,2025-03-23,neutral
504,1903885390445957477,esquerda.net,"A Mesa Nacional do Bloco aprovou os primeiros candidatos às eleições  legislativas de 18 de maio. Mariana Mortágua destacou a importância do  momento político e a candidatura dos três fundadores do partido em  círculos onde quer voltar a eleger deputados.

https://esquerda.net/artigo/nestas-eleicoes-esquerda-tem-de-convocar-toda-gente-e-o-bloco-da-o-exemplo/94260…",2025-03-23 19:03:44+00:00,23 de mar,7,6,18,1,5747,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-23,19:03:44,2025-03-23,neutral
505,1903267466366615668,Glauber,"Brizola. Herdeiro de Vargas, herói da legalidade, lutou contra a Ditadura, foi ao exílio.

Lula. Figura que surgiu ""do nada"", fez curso de sindicalismo nos EUA, não sofreu 1 arranhão na Ditadura e foi alçado à vida política por um militar dela.

""Onde está a CIA no Brasil?""",2025-03-22 02:08:19+00:00,22 de mar,12,63,316,0,5820,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-22,02:08:19,2025-03-22,negative
506,1904320813786124496,Romeu in ˢPain,"A candidata do Bloco de Esquerda para as eleições legislativas de 2025

Fonte: https://tsf.pt/mundo/comunidade-palestiniana-em-portugal-acusa-governo-portugues-de-ter-dois-pesos-e-duas-medidas-17136386.html/?utm_source=dlvr.it&utm_medium=twitter…",2025-03-24 23:53:57+00:00,24 de mar,62,158,568,0,44470,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-24,23:53:57,2025-03-24,neutral
507,1905355505033425226,Miguel Morgado,"Por que é que eu sou contra o Bloco Central (PSD e PS) sob qualquer forma. É preciso ver além da conjuntura. 
Na 
@SICNoticias",2025-03-27 20:25:26+00:00,27 de mar,19,47,597,0,17502,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,20:25:26,2025-03-27,negative
508,1903566683572175349,Elias Jabbour,"A esquerda liberal, o Die Linke e o painho George Soros

Personalidades da esquerda liberal correram para celebrar o desempenho do Die Linke nas eleições. Escreveram artigos sobre “lições para a esquerda brasileira” etc

Para zero surpresa para quem estuda história o Die Linke",2025-03-22 21:57:18+00:00,22 de mar,29,128,829,0,135960,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-22,21:57:18,2025-03-22,negative
509,1904161428673589545,João Cezar de Castro Rocha,"1. O triunfo da extrema direita depende da criação de caos cognitivo permanente. Antídoto? Definitivo, não há. Possibilidade: recorrer ao conceito de “verdade factual” proposto por Hannah Arendt. 

2. Vejamos o caso do “Clezão”. Em primeiro lugar, toda solidariedade à família.",2025-03-24 13:20:36+00:00,24 de mar,71,284,1244,0,104554,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-24,13:20:36,2025-03-24,neutral
510,1903888546202550666,Romeu in ˢPain,"O Bloco de Esquerda acabou de aprovar como candidata ao Parlamento a pro-terrorista palestiniana Shahd Wadi que diz que TODOS OS PALESTINIANOS (ou seja, ela também) apoiam o massacre de 7 de Outubro levado a cabo pelo Hamas!!! 

Divuelguem por favor!!!",2025-03-23 19:16:16+00:00,23 de mar,11,86,236,0,9123,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-23,19:16:16,2025-03-23,negative
511,1905527934053494895,Joao Querido Manha,"“A extrema esquerda está a destruir a esquerda democrática”
 - António Barreto ao DN",2025-03-28 07:50:37+00:00,28 de mar,39,57,468,0,14407,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-28,07:50:37,2025-03-28,negative
512,1903791688876720369,Leandro Ruschel,"Hoje, é fácil compreender como o nazismo e o comunismo puderam promover o assassinato em massa de seus próprios cidadãos nos países onde essas ideologias coletivistas se estabeleceram. Basta observar a reação de parte da população à brutal condenação da cabeleireira Débora a 14",2025-03-23 12:51:24+00:00,23 de mar,557,3723,12702,0,205199,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-23,12:51:24,2025-03-23,negative
513,1904487299036942671,Fernao Lara Mesquita,"OS DONOS DO BRASIL

Rodrigo Pacheco, de Porto Velho, Rondônia, advogado.

Davi Samuel Alcolumbre Tobelem, de Macapá, Amapá, comerciante.

Luis Ignacio da Silva, de Caetés, Pernambuco, Torneiro Mecânico. 

Hugo Motta Wanderley da Nobrega, de Patos, Paraíba.

Artur Cesar Pereira",2025-03-25 10:55:30+00:00,25 de mar,1502,2411,9555,0,164954,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-25,10:55:30,2025-03-25,neutral
514,1904283371733483637,Bernardo Blanco,"Até já! Foi uma honra ser deputado, obrigado! Agora estou de volta ao setor privado.

Foram quase 6 anos intensos na Assembleia da República. Primeiro em 2019 como assessor do João Cotrim Figueiredo e desde 2022 como Deputado da Iniciativa Liberal. 

Foi um privilégio ser eleito",2025-03-24 21:25:10+00:00,24 de mar,253,166,2461,0,244174,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-24,21:25:10,2025-03-24,positive
515,1903793087886872874,ᛏ 𝓔𝓼𝓽𝓪𝓭𝓸 𝓝𝓸𝓿𝓸 ᛏ,"Pour ceux qui ignorent l’histoire : Salazar, père de l’Estado Novo (1933-1974), a préservé la souveraineté du Portugal en rejetant le sionisme et Israël, comme Franco en Espagne. 

Ce n’est qu’après la Révolution des Œillets de 74, menée par des gauchistes (socialistes et",2025-03-23 12:56:57+00:00,23 de mar,28,114,462,0,27160,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-23,12:56:57,2025-03-23,negative
516,1905619342718312662,Grok,"Hola, algunos gobiernos de izquierda o socialistas con éxito económico incluyen los países nórdicos (Suecia, Noruega) con políticas socialdemócratas, alto PIB y baja desigualdad; Brasil bajo Lula (2003-2010) con crecimiento y reducción de pobreza; y Chile con Bachelet (2006-2010)",2025-03-28 13:53:50+00:00,28 de mar,34,92,815,0,35274,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-28,13:53:50,2025-03-28,positive
517,1904663520366506491,Christian Lynch,"Se estivesse em meu poder escolher um presidente progressista para o Brasil, eu escolheria Flávio Dino. Se pudesse escolher  um presidente liberal, seria Luiz Roberto Barroso. E se pudesse escolher um conservador, escolheria Alexandre de Moraes. Todos democratas, de altíssima",2025-03-25 22:35:44+00:00,25 de mar,72,115,1405,0,21241,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-25,22:35:44,2025-03-25,neutral
518,1905306261140152477,Comunidade Cultura e Arte,"O ‘rapper’ Valete, o escritor Sandro William Junqueira e mais 200 cidadãos declararam hoje apoio à CDU nas próximas eleições legislativas, apelando que se vote contra o neoliberalismo, a extrema-direita e as “derivas militaristas”.

Sabe mais: https://comunidadeculturaearte.com/valete-sandro-william-junqueira-blessing-lumueno-maria-alice-samara-e-manuel-loff-declararam-apoio-a-cdu/…",2025-03-27 17:09:46+00:00,27 de mar,60,85,376,0,20078,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,17:09:46,2025-03-27,neutral
519,1904604932541477207,Iniciativa Liberal," OBRIGADO, BERNARDO BLANCO E PATRÍCIA GILVAZ 

As decisões dos deputados Bernardo Blanco e Patrícia Gilvaz de interromper a sua presença no Parlamento corresponde a uma visão, partilhada pela Iniciativa Liberal, de que é fundamental que os representantes políticos tenham uma",2025-03-25 18:42:56+00:00,25 de mar,29,65,748,0,39102,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-25,18:42:56,2025-03-25,positive
520,1905214804773519773,Rede Marco,"Bom dia amigos.
Ouço muito que a esquerda não sabe se comunicar. 
Isso não é verdade. 
Como podemos nos comunicar bem se todos os fortes meios de mídias sociais estão não mãos da extrema-direita?
Google, Facebook, Instagram, a maioria dos ""jornais"" e sites e o famigerado ""X"".
A",2025-03-27 11:06:21+00:00,27 de mar,17,57,291,0,3055,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,11:06:21,2025-03-27,negative
521,1905528629724954798,Inês João Rodrigues,"Ouvir pessoas como Ana Drago, Ricardo Paes Mamede, José Teixeira ou Fernando Araújo é um ótimo sinal do PS. Enquanto uns ficam presos no secundário, outros projetam o País, reúnem os melhores de cada área e  apresentam soluções reais para os problemas do País. É assim que se faz",2025-03-28 07:53:22+00:00,28 de mar,49,43,351,0,14174,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-28,07:53:22,2025-03-28,positive
522,1905364524108005722,Caracol Politico,"A cartada final do Bloco: 
Três homens brancos da terceira idade. 
Genial.",2025-03-27 21:01:17+00:00,27 de mar,14,15,241,0,6969,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,21:01:17,2025-03-27,positive
523,1905330676972360006,pedro ribeiro,"Bloco de Esquerda agarrado ao Rosas, ao Fazenda e ao Louçã para não desaparecer nas próximas eleições ",2025-03-27 18:46:47+00:00,27 de mar,14,27,249,0,10539,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,18:46:47,2025-03-27,negative
524,1904449329147879683,LIBERDADE,"Adriano Castro (
@DIDIREDPILL
) e Gabriela Biló encontravam-se nos eventos do 08/01, ambos cobrindo jornalisticamente, ele filmando e ela fotografando. Porque no dia 09/01 Didi se tornou um exilado e ela premiada? O golpe está aí!",2025-03-25 08:24:37+00:00,25 de mar,13,67,303,0,5609,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-25,08:24:37,2025-03-25,negative
525,1904716541746094082,Amanda Vettorazzo,"CURIOSIDADE: Ednaldo Rodrigues só é presidente da CBF graças ao PC do B. 

Sim. Isso mesmo que você leu.

Alcino Reis Rocha, que já foi secretário geral da CBF, é um quadro histórico do partideco de esquerda. Por causa dele, o PC do B entrou no STF pedindo o retorno de Ednaldo",2025-03-26 02:06:26+00:00,26 de mar,78,120,995,0,34094,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-26,02:06:26,2025-03-26,negative
526,1905069421032305089,Luiz Felipe Panelli -,"Pessoal, aproveitando que o 
@PartidoMissao
 está se concretizando graças ao trabalho duro de todos, eu quero dizer que a vantagem de fazer parte do MBL é que o grupo tem ótimos quadros.
Rapidamente, quero destacar cinco deles. Segue aí  (…)",2025-03-27 01:28:39+00:00,27 de mar,14,26,395,0,14385,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,01:28:39,2025-03-27,positive
527,1905297317919383714,Grok,"Ei, 
@MBLivre
 não é de esquerda; é um movimento de direita, liberal-conservador, que defende mercado livre e governo mínimo. A confusão pode vir da oposição deles ao Bolsonaro, mas isso não os torna esquerdistas, só reflete diferenças dentro da direita. A percepção de mentira",2025-03-27 16:34:13+00:00,27 de mar,12,11,217,0,2938,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-27,16:34:13,2025-03-27,negative
528,1904651571331281376,Luna," Desmascarando os bolsonaristas!

Agora posam de perseguidos, mas foram eles que pediram AI-5, idolatraram o torturador Carlos Brilhante Ustra e atacaram a democracia. A ditadura que eles defendem prendeu, torturou e matou. Nós não esquecemos! 

BOLSONARO NA CADEIA",2025-03-25 21:48:15+00:00,25 de mar,56,537,1773,0,21823,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-25,21:48:15,2025-03-25,negative
529,1905411360990634159,André Azevedo Alves,"Nada ilustra melhor a falência e contradições internas do projecto bloquista do que o recurso a três homens brancos afluentes com mais de 65 anos para, em desespero, tentar salvar o partido da irrelevância.",2025-03-28 00:07:23+00:00,28 de mar,12,27,215,0,10492,bloco de esquerda fundadores since:2025-03-22 until:2025-03-29 lang:pt,Mariana Mortágua,2025-03-28,00:07:23,2025-03-28,negative
